2025-06-09 20:24:57,029 - src.utils.logger - INFO - ModelController initialized
2025-06-09 20:25:25,054 - src.utils.logger - INFO - ModelController initialized
2025-06-09 20:25:26,928 - src.utils.logger - INFO - ModelController initialized
2025-06-09 20:25:28,695 - src.utils.logger - INFO - ModelController initialized
2025-06-09 20:25:35,282 - src.utils.logger - INFO - ModelController initialized
2025-06-09 20:25:40,285 - src.utils.logger - INFO - ModelController initialized
2025-06-15 19:31:14,599 - src.utils.logger - INFO - ModelController initialized
2025-06-15 20:32:35,705 - src.utils.logger - INFO - ModelController initialized
2025-06-15 20:32:40,396 - src.utils.logger - INFO - ModelController initialized
2025-06-15 20:32:45,760 - src.utils.logger - INFO - ModelController initialized
2025-06-15 20:32:53,974 - src.utils.logger - INFO - ModelController initialized
2025-06-15 20:32:54,050 - dtale.cli.clickutils - DEBUG - streamlit-data-science-app\main.py
2025-06-15 20:32:54,051 - dtale.cli.clickutils - DEBUG - Hostname: BOOK3-NINO
2025-06-15 20:32:54,076 - dtale.views - DEBUG - pytest: False, flask-debug: False
2025-06-15 20:32:54,077 - dtale.views - DEBUG - pre-locking index columns ([]) to settings[1]
2025-06-15 20:33:04,337 - src.utils.logger - INFO - ModelController initialized
2025-06-15 20:33:04,988 - src.utils.logger - INFO - ModelController initialized
2025-06-15 20:33:06,616 - src.utils.logger - INFO - ModelController initialized
2025-06-15 20:33:07,065 - src.utils.logger - INFO - ModelController initialized
2025-06-15 20:33:09,145 - matplotlib.pyplot - DEBUG - Loaded backend agg version v2.2.
2025-06-15 20:33:09,153 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\lucia\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXNonUniBol.ttf', name='STIXNonUnicode', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-06-15 20:33:09,153 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\lucia\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizTwoSymReg.ttf', name='STIXSizeTwoSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-15 20:33:09,153 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\lucia\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXGeneralItalic.ttf', name='STIXGeneral', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-06-15 20:33:09,153 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\lucia\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansMono-Oblique.ttf', name='DejaVu Sans Mono', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-06-15 20:33:09,153 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\lucia\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXNonUni.ttf', name='STIXNonUnicode', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-15 20:33:09,153 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\lucia\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizFourSymReg.ttf', name='STIXSizeFourSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-15 20:33:09,153 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\lucia\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmex10.ttf', name='cmex10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-15 20:33:09,153 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\lucia\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSerif-BoldItalic.ttf', name='DejaVu Serif', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-06-15 20:33:09,153 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\lucia\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizThreeSymReg.ttf', name='STIXSizeThreeSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-06-15 20:33:09,153 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\lucia\\AppData\\Local\\Programs\\Python\\Python310\\lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSans-Oblique.ttf', name='DejaVu Sans', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 3.05
